Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,VDOP,Fix type (GPS),SVs Used,Carrier Range Status,RTK Fix Type
238,18:26:48.000 08/15/2024,41.88662433,-87.65605167,148.400,1.6,0.9,1.4,3D,16,0,No Fix
239,18:26:49.000 08/15/2024,41.88662417,-87.65603783,148.400,1.4,0.8,1.1,3D,17,0,No Fix
240,18:26:50.000 08/15/2024,41.88662350,-87.65602417,148.400,1.6,0.9,1.4,3D,15,0,No Fix
241,18:26:51.000 08/15/2024,41.88662367,-87.65601050,148.400,1.7,1.0,1.4,3D,16,0,No Fix
242,18:26:52.000 08/15/2024,41.88662567,-87.65599617,148.500,1.7,1.0,1.4,3D,16,0,No Fix
243,18:26:53.000 08/15/2024,41.88662767,-87.65598267,148.500,1.7,1.0,1.4,3D,16,0,No Fix
244,18:26:54.000 08/15/2024,41.88662967,-87.65597033,148.500,1.6,0.9,1.4,3D,17,0,No Fix
245,18:26:55.000 08/15/2024,41.88663050,-87.65595900,148.400,1.6,0.9,1.4,3D,17,0,No Fix
246,18:26:56.000 08/15/2024,41.88663217,-87.65594717,148.400,1.5,0.7,1.2,3D,19,0,No Fix
247,18:26:57.000 08/15/2024,41.88663333,-87.65593467,148.600,1.6,0.9,1.4,3D,17,0,No Fix
248,18:26:58.000 08/15/2024,41.88663367,-87.65592117,148.600,1.6,0.9,1.4,3D,17,0,No Fix
249,18:26:59.000 08/15/2024,41.88663433,-87.65590700,148.600,1.6,0.9,1.4,3D,17,0,No Fix
250,18:27:00.000 08/15/2024,41.88663567,-87.65589367,148.500,1.6,0.9,1.4,3D,17,0,No Fix
251,18:27:01.000 08/15/2024,41.88663650,-87.65588050,148.500,1.6,0.9,1.4,3D,17,0,No Fix
252,18:27:02.000 08/15/2024,41.88663750,-87.65586683,148.600,1.6,0.9,1.4,3D,17,0,No Fix
253,18:27:03.000 08/15/2024,41.88663817,-87.65585317,148.500,1.6,0.9,1.4,3D,18,0,No Fix
254,18:27:04.000 08/15/2024,41.88664017,-87.65583967,148.400,1.5,0.8,1.3,3D,19,0,No Fix
255,18:27:05.000 08/15/2024,41.88664217,-87.65582600,148.300,1.5,0.8,1.3,3D,19,0,No Fix
256,18:27:06.000 08/15/2024,41.88664217,-87.65581333,148.200,1.6,0.9,1.4,3D,17,0,No Fix
257,18:27:07.000 08/15/2024,41.88664283,-87.65580050,148.100,1.5,0.7,1.2,3D,18,0,No Fix
258,18:27:08.000 08/15/2024,41.88664383,-87.65578667,148.200,1.5,0.8,1.3,3D,19,0,No Fix
259,18:27:09.000 08/15/2024,41.88664267,-87.65577250,148.300,1.4,0.7,1.2,3D,19,0,No Fix
260,18:27:10.000 08/15/2024,41.88664200,-87.65575900,148.300,1.4,0.7,1.2,3D,19,0,No Fix
261,18:27:11.000 08/15/2024,41.88663983,-87.65574550,148.300,1.4,0.7,1.2,3D,20,0,No Fix
262,18:27:12.000 08/15/2024,41.88663817,-87.65573183,148.000,1.4,0.7,1.2,3D,19,0,No Fix
263,18:27:13.000 08/15/2024,41.88663683,-87.65571817,147.900,1.4,0.7,1.2,3D,19,0,No Fix
264,18:27:14.000 08/15/2024,41.88663633,-87.65570367,147.800,1.4,0.7,1.2,3D,19,0,No Fix
265,18:27:15.000 08/15/2024,41.88663567,-87.65568817,147.800,1.4,0.7,1.2,3D,20,0,No Fix
266,18:27:16.000 08/15/2024,41.88663533,-87.65567233,148.000,1.4,0.7,1.2,3D,19,0,No Fix
267,18:27:17.000 08/15/2024,41.88663550,-87.65565633,148.200,1.4,0.7,1.2,3D,20,0,No Fix
268,18:27:18.000 08/15/2024,41.88663600,-87.65564083,148.200,1.4,0.7,1.2,3D,20,0,No Fix
269,18:27:19.000 08/15/2024,41.88663717,-87.65562550,148.100,1.4,0.7,1.2,3D,20,0,No Fix
270,18:27:20.000 08/15/2024,41.88663817,-87.65561050,148.000,1.4,0.7,1.2,3D,20,0,No Fix
271,18:27:21.000 08/15/2024,41.88663883,-87.65559650,147.900,1.4,0.7,1.2,3D,20,0,No Fix
272,18:27:22.000 08/15/2024,41.88663867,-87.65558267,147.800,1.4,0.7,1.2,3D,20,0,No Fix
273,18:27:23.000 08/15/2024,41.88663900,-87.65556883,148.000,1.4,0.7,1.2,3D,20,0,No Fix
274,18:27:24.000 08/15/2024,41.88663917,-87.65555500,148.100,1.4,0.7,1.2,3D,20,0,No Fix
275,18:27:25.000 08/15/2024,41.88663833,-87.65554117,148.200,1.4,0.7,1.2,3D,19,0,No Fix
276,18:27:26.000 08/15/2024,41.88663683,-87.65552683,148.200,1.4,0.7,1.2,3D,19,0,No Fix
277,18:27:27.000 08/15/2024,41.88663600,-87.65551333,148.200,1.5,0.8,1.3,3D,18,0,No Fix
278,18:27:28.000 08/15/2024,41.88663583,-87.65550017,148.300,1.5,0.8,1.3,3D,17,0,No Fix
279,18:27:29.000 08/15/2024,41.88663617,-87.65548550,148.400,1.5,0.8,1.3,3D,18,0,No Fix
280,18:27:30.000 08/15/2024,41.88663600,-87.65547100,148.500,1.5,0.8,1.3,3D,17,0,No Fix
281,18:27:31.000 08/15/2024,41.88663583,-87.65545683,148.400,1.5,0.8,1.3,3D,16,0,No Fix
282,18:27:32.000 08/15/2024,41.88663700,-87.65544133,148.400,1.5,0.8,1.3,3D,14,0,No Fix
283,18:27:33.000 08/15/2024,41.88663583,-87.65542633,148.200,1.5,0.8,1.3,3D,14,0,No Fix
284,18:27:34.000 08/15/2024,41.88663633,-87.65541350,148.200,1.5,0.8,1.3,3D,17,0,No Fix
285,18:27:35.000 08/15/2024,41.88663800,-87.65540017,148.400,1.4,0.7,1.2,3D,18,0,No Fix
286,18:27:36.000 08/15/2024,41.88663767,-87.65538533,148.400,1.5,0.8,1.3,3D,17,0,No Fix
287,18:27:37.000 08/15/2024,41.88663633,-87.65537100,148.500,1.5,0.8,1.3,3D,19,0,No Fix
288,18:27:38.000 08/15/2024,41.88663583,-87.65535667,148.700,1.5,0.8,1.3,3D,19,0,No Fix
289,18:27:39.000 08/15/2024,41.88663483,-87.65534217,148.700,1.6,0.9,1.4,3D,18,0,No Fix
290,18:27:40.000 08/15/2024,41.88663450,-87.65532833,148.800,1.4,0.8,1.1,3D,19,0,No Fix
291,18:27:41.000 08/15/2024,41.88663433,-87.65531450,148.800,1.5,0.7,1.2,3D,19,0,No Fix
292,18:27:42.000 08/15/2024,41.88663383,-87.65530017,148.900,1.5,0.8,1.3,3D,19,0,No Fix
293,18:27:43.000 08/15/2024,41.88663367,-87.65528533,149.100,1.5,0.7,1.2,3D,19,0,No Fix
294,18:27:44.000 08/15/2024,41.88663450,-87.65527117,149.100,1.5,0.7,1.2,3D,19,0,No Fix
295,18:27:45.000 08/15/2024,41.88663533,-87.65525667,149.100,1.5,0.8,1.3,3D,19,0,No Fix
296,18:27:46.000 08/15/2024,41.88663500,-87.65524150,149.000,1.7,0.9,1.4,3D,17,0,No Fix
297,18:27:47.000 08/15/2024,41.88663533,-87.65522767,149.000,1.4,0.8,1.1,3D,18,0,No Fix
298,18:27:48.000 08/15/2024,41.88663617,-87.65521500,149.000,1.5,0.8,1.2,3D,17,0,No Fix
299,18:27:49.000 08/15/2024,41.88663633,-87.65520133,149.100,1.4,0.8,1.1,3D,19,0,No Fix
300,18:27:50.000 08/15/2024,41.88663617,-87.65518717,149.200,1.3,0.7,1.1,3D,19,0,No Fix
301,18:27:51.000 08/15/2024,41.88663633,-87.65517350,149.200,1.3,0.7,1.1,3D,18,0,No Fix
302,18:27:52.000 08/15/2024,41.88663667,-87.65515917,149.300,1.2,0.7,1.0,3D,19,0,No Fix
303,18:27:53.000 08/15/2024,41.88663600,-87.65514467,149.100,1.5,0.8,1.2,3D,18,0,No Fix
304,18:27:54.000 08/15/2024,41.88663633,-87.65513033,149.200,1.3,0.8,1.1,3D,18,0,No Fix
305,18:27:55.000 08/15/2024,41.88663683,-87.65511633,149.300,1.5,0.8,1.2,3D,18,0,No Fix
306,18:27:56.000 08/15/2024,41.88663717,-87.65510267,149.300,1.4,0.8,1.1,3D,18,0,No Fix
307,18:27:57.000 08/15/2024,41.88663783,-87.65508850,149.300,1.5,0.8,1.2,3D,17,0,No Fix
308,18:27:58.000 08/15/2024,41.88663867,-87.65507333,149.200,1.3,0.7,1.1,3D,19,0,No Fix
309,18:27:59.000 08/15/2024,41.88664000,-87.65505967,149.200,1.2,0.7,1.0,3D,18,0,No Fix
310,18:28:00.000 08/15/2024,41.88664017,-87.65504717,149.300,1.5,0.8,1.2,3D,17,0,No Fix
311,18:28:01.000 08/15/2024,41.88664117,-87.65503450,149.400,1.3,0.7,1.1,3D,18,0,No Fix
312,18:28:02.000 08/15/2024,41.88664150,-87.65502267,149.500,1.4,0.8,1.1,3D,19,0,No Fix
313,18:28:03.000 08/15/2024,41.88664217,-87.65501083,149.500,1.3,0.7,1.1,3D,19,0,No Fix
314,18:28:04.000 08/15/2024,41.88664200,-87.65499717,149.500,1.5,0.8,1.2,3D,18,0,No Fix
315,18:28:05.000 08/15/2024,41.88664167,-87.65498367,149.400,1.3,0.7,1.1,3D,19,0,No Fix
316,18:28:06.000 08/15/2024,41.88664200,-87.65496967,149.400,1.3,0.7,1.1,3D,19,0,No Fix
317,18:28:07.000 08/15/2024,41.88664283,-87.65495500,149.500,1.4,0.7,1.1,3D,18,0,No Fix
318,18:28:08.000 08/15/2024,41.88664400,-87.65494083,149.600,1.3,0.7,1.1,3D,19,0,No Fix
319,18:28:09.000 08/15/2024,41.88664533,-87.65492683,149.600,1.4,0.8,1.1,3D,18,0,No Fix
320,18:28:10.000 08/15/2024,41.88664683,-87.65491300,149.500,1.3,0.7,1.0,3D,19,0,No Fix
321,18:28:11.000 08/15/2024,41.88664867,-87.65490067,149.500,1.3,0.7,1.1,3D,20,0,No Fix
322,18:28:12.000 08/15/2024,41.88664900,-87.65488800,149.500,1.3,0.7,1.1,3D,19,0,No Fix
323,18:28:13.000 08/15/2024,41.88664883,-87.65487467,149.600,1.4,0.8,1.1,3D,18,0,No Fix
324,18:28:14.000 08/15/2024,41.88665000,-87.65486133,149.700,1.4,0.8,1.1,3D,18,0,No Fix
325,18:28:15.000 08/15/2024,41.88665033,-87.65484767,149.800,1.3,0.7,1.1,3D,20,0,No Fix
326,18:28:16.000 08/15/2024,41.88665017,-87.65483367,149.900,1.3,0.8,1.1,3D,18,0,No Fix
327,18:28:17.000 08/15/2024,41.88664967,-87.65481967,149.800,1.5,0.8,1.2,3D,18,0,No Fix
328,18:28:18.000 08/15/2024,41.88664967,-87.65480633,149.700,1.3,0.7,1.1,3D,19,0,No Fix
329,18:28:19.000 08/15/2024,41.88664983,-87.65479267,149.700,1.4,0.8,1.1,3D,19,0,No Fix
330,18:28:20.000 08/15/2024,41.88665017,-87.65477883,149.600,1.4,0.7,1.1,3D,19,0,No Fix
331,18:28:21.000 08/15/2024,41.88665050,-87.65476500,149.600,1.3,0.7,1.1,3D,19,0,No Fix
332,18:28:22.000 08/15/2024,41.88665133,-87.65475117,149.700,1.2,0.7,1.0,3D,18,0,No Fix
333,18:28:23.000 08/15/2024,41.88665167,-87.65473867,149.800,1.3,0.7,1.1,3D,19,0,No Fix
334,18:28:24.000 08/15/2024,41.88665217,-87.65472683,149.800,1.4,0.7,1.1,3D,18,0,No Fix
335,18:28:25.000 08/15/2024,41.88665133,-87.65471417,149.900,1.5,0.8,1.3,3D,17,0,No Fix
336,18:28:26.000 08/15/2024,41.88664983,-87.65470183,150.000,1.5,0.8,1.3,3D,17,0,No Fix
337,18:28:27.000 08/15/2024,41.88664883,-87.65468983,149.600,1.5,0.8,1.3,3D,16,0,No Fix
338,18:28:28.000 08/15/2024,41.88664917,-87.65467783,149.300,1.7,0.9,1.4,3D,16,0,No Fix
339,18:28:29.000 08/15/2024,41.88664817,-87.65466583,149.000,1.5,0.8,1.3,3D,16,0,No Fix
340,18:28:30.000 08/15/2024,41.88664800,-87.65465233,149.000,1.4,0.7,1.2,3D,19,0,No Fix
341,18:28:31.000 08/15/2024,41.88664733,-87.65463833,148.900,1.4,0.7,1.2,3D,17,0,No Fix
342,18:28:32.000 08/15/2024,41.88664750,-87.65462517,148.600,1.5,0.8,1.3,3D,17,0,No Fix
343,18:28:33.000 08/15/2024,41.88664833,-87.65461150,148.200,1.3,0.7,1.1,3D,20,0,No Fix
344,18:28:34.000 08/15/2024,41.88664800,-87.65459850,148.000,1.3,0.7,1.1,3D,18,0,No Fix
345,18:28:35.000 08/15/2024,41.88664517,-87.65458700,147.600,1.3,0.7,1.1,3D,18,0,No Fix
346,18:28:36.000 08/15/2024,41.88664200,-87.65457617,147.400,1.4,0.7,1.2,3D,18,0,No Fix
347,18:28:37.000 08/15/2024,41.88663950,-87.65456433,147.200,1.4,0.7,1.2,3D,18,0,No Fix
348,18:28:38.000 08/15/2024,41.88663700,-87.65455167,147.100,1.4,0.7,1.2,3D,18,0,No Fix
349,18:28:39.000 08/15/2024,41.88663400,-87.65453817,146.900,1.4,0.7,1.2,3D,18,0,No Fix
350,18:28:40.000 08/15/2024,41.88663233,-87.65452483,146.800,1.3,0.7,1.1,3D,20,0,No Fix
351,18:28:41.000 08/15/2024,41.88663150,-87.65451083,146.700,1.3,0.7,1.1,3D,20,0,No Fix
352,18:28:42.000 08/15/2024,41.88662917,-87.65449550,146.700,1.3,0.7,1.1,3D,20,0,No Fix
353,18:28:43.000 08/15/2024,41.88662500,-87.65448017,146.600,1.3,0.7,1.1,3D,20,0,No Fix
354,18:28:44.000 08/15/2024,41.88662033,-87.65446667,146.500,1.4,0.7,1.2,3D,19,0,No Fix
355,18:28:45.000 08/15/2024,41.88661500,-87.65445433,146.300,1.4,0.7,1.2,3D,19,0,No Fix
356,18:28:46.000 08/15/2024,41.88660850,-87.65444167,146.100,1.4,0.7,1.2,3D,18,0,No Fix
357,18:28:47.000 08/15/2024,41.88660083,-87.65443033,146.000,1.3,0.7,1.1,3D,19,0,No Fix
358,18:28:48.000 08/15/2024,41.88659200,-87.65442067,146.100,1.4,0.7,1.2,3D,19,0,No Fix
359,18:28:49.000 08/15/2024,41.88658200,-87.65441450,146.000,1.3,0.7,1.1,3D,20,0,No Fix
360,18:28:50.000 08/15/2024,41.88657183,-87.65441133,145.800,1.3,0.7,1.1,3D,20,0,No Fix
361,18:28:51.000 08/15/2024,41.88656183,-87.65440833,145.600,1.3,0.7,1.1,3D,20,0,No Fix
362,18:28:52.000 08/15/2024,41.88655233,-87.65440633,145.600,1.3,0.7,1.1,3D,18,0,No Fix
363,18:28:53.000 08/15/2024,41.88654350,-87.65440167,145.000,1.6,0.8,1.4,3D,15,0,No Fix
364,18:28:54.000 08/15/2024,41.88653533,-87.65439850,144.300,1.6,0.8,1.4,3D,16,0,No Fix
365,18:28:55.000 08/15/2024,41.88652717,-87.65439617,143.600,1.6,0.8,1.4,3D,15,0,No Fix
366,18:28:56.000 08/15/2024,41.88651917,-87.65439233,143.000,1.6,0.9,1.4,3D,13,0,No Fix
367,18:28:57.000 08/15/2024,41.88650983,-87.65438767,142.500,1.8,0.9,1.5,3D,12,0,No Fix
368,18:28:58.000 08/15/2024,41.88650017,-87.65438217,142.100,1.6,0.9,1.4,3D,14,0,No Fix
369,18:28:59.000 08/15/2024,41.88649033,-87.65437633,142.200,1.6,0.9,1.4,3D,14,0,No Fix
370,18:29:00.000 08/15/2024,41.88647933,-87.65436850,141.900,1.6,0.9,1.4,3D,15,0,No Fix
371,18:29:01.000 08/15/2024,41.88646867,-87.65436450,141.900,1.8,1.0,1.5,3D,13,0,No Fix
372,18:29:02.000 08/15/2024,41.88645833,-87.65436400,141.800,2.1,1.4,1.7,3D,13,0,No Fix
373,18:29:03.000 08/15/2024,41.88644817,-87.65436467,141.800,2.1,1.4,1.7,3D,13,0,No Fix
374,18:29:04.000 08/15/2024,41.88643783,-87.65436717,142.100,1.6,0.9,1.4,3D,14,0,No Fix
375,18:29:05.000 08/15/2024,41.88642783,-87.65436933,142.200,2.1,1.4,1.7,3D,11,0,No Fix
376,18:29:06.000 08/15/2024,41.88641800,-87.65437083,142.600,1.8,1.0,1.5,3D,15,0,No Fix
377,18:29:07.000 08/15/2024,41.88640933,-87.65436817,142.400,1.9,1.1,1.6,3D,14,0,No Fix
378,18:29:08.000 08/15/2024,41.88639950,-87.65436767,142.500,2.2,1.4,1.7,3D,12,0,No Fix
379,18:29:09.000 08/15/2024,41.88638817,-87.65436583,142.500,1.9,1.1,1.6,3D,12,0,No Fix
380,18:29:10.000 08/15/2024,41.88637767,-87.65436400,142.400,1.9,1.1,1.6,3D,15,0,No Fix
381,18:29:11.000 08/15/2024,41.88636700,-87.65436350,142.800,2.2,1.4,1.7,3D,14,0,No Fix
382,18:29:12.000 08/15/2024,41.88635483,-87.65436367,143.400,1.9,1.1,1.6,3D,14,0,No Fix
383,18:29:13.000 08/15/2024,41.88634350,-87.65436133,143.300,1.9,1.1,1.6,3D,14,0,No Fix
384,18:29:14.000 08/15/2024,41.88633317,-87.65435967,143.300,2.0,1.1,1.7,3D,14,0,No Fix
385,18:29:15.000 08/15/2024,41.88632483,-87.65435950,144.000,1.9,0.9,1.6,3D,14,0,No Fix
386,18:29:16.000 08/15/2024,41.88631933,-87.65435183,144.200,2.0,1.1,1.7,3D,13,0,No Fix
387,18:29:17.000 08/15/2024,41.88631267,-87.65434600,144.500,2.2,1.1,1.9,3D,13,0,No Fix
388,18:29:18.000 08/15/2024,41.88630617,-87.65434400,145.100,2.0,1.1,1.7,3D,14,0,No Fix
389,18:29:19.000 08/15/2024,41.88629933,-87.65434283,144.200,2.1,1.0,1.8,3D,14,0,No Fix
390,18:29:20.000 08/15/2024,41.88629133,-87.65435117,143.900,2.1,1.0,1.8,3D,13,0,No Fix
391,18:29:21.000 08/15/2024,41.88628317,-87.65435800,143.700,1.5,0.8,1.3,3D,15,0,No Fix
392,18:29:22.000 08/15/2024,41.88627467,-87.65436067,143.700,1.6,0.8,1.3,3D,14,0,No Fix
393,18:29:23.000 08/15/2024,41.88626650,-87.65436817,143.400,1.6,0.8,1.3,3D,15,0,No Fix
394,18:29:24.000 08/15/2024,41.88625900,-87.65437500,142.700,1.6,0.8,1.3,3D,13,0,No Fix
395,18:29:25.000 08/15/2024,41.88625283,-87.65437950,142.000,1.6,0.8,1.3,3D,14,0,No Fix
396,18:29:26.000 08/15/2024,41.88624950,-87.65438517,141.600,1.5,0.7,1.3,3D,17,0,No Fix
397,18:29:27.000 08/15/2024,41.88624300,-87.65438783,141.500,1.5,0.8,1.3,3D,17,0,No Fix
398,18:29:28.000 08/15/2024,41.88623283,-87.65439200,141.400,1.5,0.8,1.3,3D,16,0,No Fix
399,18:29:29.000 08/15/2024,41.88622250,-87.65439550,141.800,1.5,0.8,1.3,3D,17,0,No Fix
400,18:29:30.000 08/15/2024,41.88621283,-87.65439733,142.000,1.6,0.9,1.3,3D,15,0,No Fix
401,18:29:31.000 08/15/2024,41.88620217,-87.65439750,142.200,2.2,1.2,1.8,3D,11,0,No Fix
402,18:29:32.000 08/15/2024,41.88619067,-87.65439750,142.400,1.9,0.9,1.6,3D,14,0,No Fix
403,18:29:33.000 08/15/2024,41.88618017,-87.65439600,142.400,1.8,0.9,1.5,3D,14,0,No Fix
404,18:29:34.000 08/15/2024,41.88616833,-87.65439850,142.700,1.7,0.9,1.5,3D,13,0,No Fix
405,18:29:35.000 08/15/2024,41.88615583,-87.65440117,143.000,1.9,1.0,1.6,3D,12,0,No Fix
406,18:29:36.000 08/15/2024,41.88614383,-87.65440200,143.200,1.8,1.1,1.5,3D,13,0,No Fix
407,18:29:37.000 08/15/2024,41.88613233,-87.65440300,143.800,1.8,1.1,1.5,3D,12,0,No Fix
408,18:29:38.000 08/15/2024,41.88612117,-87.65440583,144.200,1.7,0.8,1.4,3D,15,0,No Fix
409,18:29:39.000 08/15/2024,41.88610983,-87.65441133,145.000,1.6,0.8,1.4,3D,14,0,No Fix
410,18:29:40.000 08/15/2024,41.88609967,-87.65441517,145.800,2.1,1.2,1.7,3D,13,0,No Fix
411,18:29:41.000 08/15/2024,41.88608883,-87.65441483,146.000,1.7,0.9,1.5,3D,14,0,No Fix
412,18:29:42.000 08/15/2024,41.88607783,-87.65441567,146.300,2.1,1.2,1.7,3D,12,0,No Fix
413,18:29:43.000 08/15/2024,41.88606817,-87.65441467,146.300,2.3,1.5,1.8,3D,13,0,No Fix
414,18:29:44.000 08/15/2024,41.88605767,-87.65441350,146.700,2.1,1.2,1.7,3D,14,0,No Fix
415,18:29:45.000 08/15/2024,41.88604600,-87.65441733,147.100,1.7,0.9,1.4,3D,13,0,No Fix
416,18:29:46.000 08/15/2024,41.88603500,-87.65441567,147.200,1.9,1.0,1.6,3D,13,0,No Fix
417,18:29:47.000 08/15/2024,41.88602400,-87.65441483,147.300,1.8,0.8,1.5,3D,15,0,No Fix
418,18:29:48.000 08/15/2024,41.88601383,-87.65440867,147.400,1.9,1.0,1.6,3D,15,0,No Fix
419,18:29:49.000 08/15/2024,41.88600383,-87.65440617,147.400,2.1,1.1,1.8,3D,13,0,No Fix
420,18:29:50.000 08/15/2024,41.88599283,-87.65440717,147.600,2.1,1.1,1.8,3D,12,0,No Fix
421,18:29:51.000 08/15/2024,41.88598150,-87.65440983,147.900,1.7,0.9,1.5,3D,14,0,No Fix
422,18:29:52.000 08/15/2024,41.88597050,-87.65441250,148.500,1.7,0.9,1.4,3D,14,0,No Fix
423,18:29:53.000 08/15/2024,41.88595967,-87.65441600,148.900,2.0,1.0,1.7,3D,12,0,No Fix
424,18:29:54.000 08/15/2024,41.88594767,-87.65442117,149.100,1.9,0.9,1.6,3D,14,0,No Fix
425,18:29:55.000 08/15/2024,41.88593750,-87.65442100,149.200,2.3,1.2,2.0,3D,12,0,No Fix
426,18:29:56.000 08/15/2024,41.88592500,-87.65443067,149.700,1.9,1.0,1.6,3D,14,0,No Fix
427,18:29:57.000 08/15/2024,41.88591417,-87.65443350,149.800,2.0,1.1,1.7,3D,14,0,No Fix
428,18:29:58.000 08/15/2024,41.88590233,-87.65443617,150.300,1.6,0.8,1.4,3D,16,0,No Fix
429,18:29:59.000 08/15/2024,41.88589067,-87.65444183,150.600,1.9,1.0,1.6,3D,14,0,No Fix
430,18:30:00.000 08/15/2024,41.88587833,-87.65444800,151.200,1.7,0.8,1.4,3D,15,0,No Fix
431,18:30:01.000 08/15/2024,41.88586517,-87.65445917,151.600,1.8,0.9,1.5,3D,15,0,No Fix
432,18:30:02.000 08/15/2024,41.88585333,-87.65445850,151.400,2.1,1.2,1.7,3D,13,0,No Fix
433,18:30:03.000 08/15/2024,41.88584250,-87.65445767,150.800,1.9,1.0,1.6,3D,15,0,No Fix
434,18:30:04.000 08/15/2024,41.88583133,-87.65445917,150.600,1.9,1.0,1.6,3D,14,0,No Fix
435,18:30:05.000 08/15/2024,41.88582350,-87.65445817,149.800,1.7,0.9,1.5,3D,14,0,No Fix
436,18:30:06.000 08/15/2024,41.88581400,-87.65446250,149.700,1.7,0.8,1.4,3D,16,0,No Fix
437,18:30:07.000 08/15/2024,41.88580217,-87.65446650,149.900,1.6,0.8,1.4,3D,14,0,No Fix
438,18:30:08.000 08/15/2024,41.88579100,-87.65446633,150.200,1.8,0.9,1.5,3D,15,0,No Fix
439,18:30:09.000 08/15/2024,41.88578067,-87.65446667,149.800,2.0,1.1,1.7,3D,12,0,No Fix
440,18:30:10.000 08/15/2024,41.88576917,-87.65447717,149.900,1.8,1.0,1.5,3D,13,0,No Fix
441,18:30:11.000 08/15/2024,41.88575717,-87.65448133,150.300,1.6,0.9,1.3,3D,14,0,No Fix
442,18:30:12.000 08/15/2024,41.88574617,-87.65448150,150.100,2.0,1.2,1.6,3D,14,0,No Fix
443,18:30:13.000 08/15/2024,41.88573483,-87.65447950,150.000,1.6,0.9,1.4,3D,14,0,No Fix
444,18:30:14.000 08/15/2024,41.88572300,-87.65447667,150.100,1.5,0.8,1.3,3D,14,0,No Fix
445,18:30:15.000 08/15/2024,41.88571183,-87.65446900,150.200,1.6,0.8,1.3,3D,15,0,No Fix
446,18:30:16.000 08/15/2024,41.88570050,-87.65446133,150.400,1.6,0.8,1.3,3D,17,0,No Fix
447,18:30:17.000 08/15/2024,41.88568917,-87.65445650,150.700,1.5,0.8,1.3,3D,16,0,No Fix
448,18:30:18.000 08/15/2024,41.88568033,-87.65444417,150.700,1.7,0.9,1.4,3D,15,0,No Fix
449,18:30:19.000 08/15/2024,41.88567317,-87.65443133,150.900,1.6,0.8,1.4,3D,16,0,No Fix
450,18:30:20.000 08/15/2024,41.88566967,-87.65441633,150.700,2.1,1.1,1.8,3D,15,0,No Fix
451,18:30:21.000 08/15/2024,41.88567033,-87.65440083,150.100,1.4,0.7,1.2,3D,18,0,No Fix
452,18:30:22.000 08/15/2024,41.88567200,-87.65438700,150.200,1.6,0.8,1.4,3D,15,0,No Fix
453,18:30:23.000 08/15/2024,41.88567183,-87.65437450,150.800,1.8,0.8,1.6,3D,16,0,No Fix
454,18:30:24.000 08/15/2024,41.88567083,-87.65436333,151.000,1.9,0.9,1.7,3D,14,0,No Fix
455,18:30:25.000 08/15/2024,41.88567117,-87.65435183,150.900,1.7,1.0,1.4,3D,13,0,No Fix
456,18:30:26.000 08/15/2024,41.88567083,-87.65433800,150.700,2.5,1.5,2.0,3D,10,0,No Fix
457,18:30:27.000 08/15/2024,41.88566983,-87.65432333,150.700,2.0,1.0,1.8,3D,12,0,No Fix
458,18:30:28.000 08/15/2024,41.88566800,-87.65430800,151.000,1.6,0.9,1.4,3D,13,0,No Fix
459,18:30:29.000 08/15/2024,41.88566850,-87.65429300,150.800,2.0,1.0,1.8,3D,12,0,No Fix
460,18:30:30.000 08/15/2024,41.88566917,-87.65427950,150.300,1.5,0.8,1.2,3D,14,0,No Fix
461,18:30:31.000 08/15/2024,41.88566900,-87.65426550,150.500,1.8,1.1,1.4,3D,12,0,No Fix
462,18:30:32.000 08/15/2024,41.88567050,-87.65425050,150.700,1.8,1.1,1.4,3D,12,0,No Fix
463,18:30:33.000 08/15/2024,41.88566850,-87.65423550,151.300,1.6,0.8,1.4,3D,13,0,No Fix
464,18:30:34.000 08/15/2024,41.88566833,-87.65422167,151.600,1.6,0.9,1.3,3D,13,0,No Fix
465,18:30:35.000 08/15/2024,41.88566733,-87.65420800,151.600,1.7,1.0,1.4,3D,14,0,No Fix
466,18:30:36.000 08/15/2024,41.88566700,-87.65419467,151.300,1.9,1.3,1.5,3D,11,0,No Fix
467,18:30:37.000 08/15/2024,41.88566667,-87.65418117,151.400,1.9,1.2,1.5,3D,12,0,No Fix
468,18:30:38.000 08/15/2024,41.88566583,-87.65416700,151.500,2.2,1.1,1.9,3D,11,0,No Fix
469,18:30:39.000 08/15/2024,41.88566400,-87.65415217,152.100,1.7,1.0,1.4,3D,13,0,No Fix
470,18:30:40.000 08/15/2024,41.88566200,-87.65413933,152.300,1.8,1.0,1.5,3D,12,0,No Fix
471,18:30:41.000 08/15/2024,41.88566150,-87.65412667,152.400,1.8,1.2,1.3,3D,11,0,No Fix
472,18:30:42.000 08/15/2024,41.88565967,-87.65411467,152.500,1.5,0.9,1.2,3D,15,0,No Fix
473,18:30:43.000 08/15/2024,41.88565800,-87.65410150,152.400,1.7,1.1,1.3,3D,16,0,No Fix
474,18:30:44.000 08/15/2024,41.88565717,-87.65408783,152.500,1.6,1.0,1.3,3D,13,0,No Fix
475,18:30:45.000 08/15/2024,41.88565700,-87.65407333,152.500,1.9,1.2,1.5,3D,13,0,No Fix
476,18:30:46.000 08/15/2024,41.88565533,-87.65406000,152.700,1.5,0.8,1.2,3D,15,0,No Fix
477,18:30:47.000 08/15/2024,41.88565217,-87.65404583,153.000,1.4,0.7,1.1,3D,17,0,No Fix
